66669012.8 388155458 78.929325282105 210.721859231279 209.497536945813 278.079622156037 
66669037.824 388977043 83.434463601931 218.361408263891 217.741553465691 317.774104294803 
66669063.232 389797636 81.9121436279981 221.47605893717 213.409762651142 344.112084309959 
66669087.8592 390619205 79.613356165175 211.749372855454 210.63482111758 281.731737835504 
66669113.4592 391439830 83.4184905564453 218.091612121911 217.667910633428 317.571083657896 
66669138.0736 392261927 81.8904025383092 221.631809924743 213.439617853411 344.314541000652 
66669163.6096 393082456 79.5641059415939 211.719477523716 210.563964770861 281.448072890048 
66669188.4416 393904457 83.4667054900411 218.206026354488 217.671891327064 317.808505013834 
66669213.12 394725098 81.8997201481759 221.724448545313 213.486988107678 344.635990342421 
66669238.4128 395547163 79.5774168128321 211.655627000375 210.538488331592 281.485857286361 
66669263.5136 396367740 83.4329846162379 218.23186182636 217.700552321242 318.003066457537 
66669288.3456 397189341 81.8645202886795 221.602283671174 213.432452604866 344.605537246885 
66669314.112 398009870 79.5360052134246 211.681831550417 210.50942926805 281.486421232575 
66669338.6624 398830447 83.4803121584179 218.190155993195 217.76583569687 317.999682780255 
66669363.7632 399651984 81.880345435596 221.325475043972 213.358809772603 344.586927021835 
66669389.5424 400472689 79.5536051431727 211.661901329258 210.486739314326 281.441869481698 
66669414.0288 401294786 83.4492534588622 218.145128456504 217.80683684132 318.043106638704 
66669438.9376 402901763 81.8921773211409 221.375669675038 213.498532119222 344.714378866116 
66669463.9872 403722852 79.5862907269908 211.765981373086 210.66149176494 281.56650159491 
66669489.5104 404543429 83.4446686032136 218.001926126698 217.687416032244 317.849109141216 
66669514.2912 405364982 81.8716194200065 221.244646924829 213.424491217595 343.712246444495 
66669539.1232 406186087 79.5796352913717 211.758968887864 210.620888689854 281.603158098796 
66669564.1344 407006152 83.4195258464304 217.886035581442 217.500721500722 317.642140880813 
66669589.312 407827785 81.8587522444763 221.144257662697 213.399412847689 343.674462048182 
66669614.1184 408648330 79.5848117412977 211.776684640005 210.531721152411 281.601466260155 
66669640.0384 409469931 83.4051796852071 218.040679334506 217.778175847141 317.735755952276 
66669664.64 410291004 81.8729505071303 221.038701306191 213.395830223416 343.849849320621 
66669689.4976 411112621 79.6155746437147 211.82724834924 210.636413395034 281.691133708123 
66669714.5728 411932718 83.4528030245257 217.976828811165 217.677862367518 317.663570836931 
66669739.5584 412754303 81.8185238336234 220.961933046913 213.320197044335 343.563364644097 
66669764.6208 413575296 79.5670639129802 211.707297944119 210.538488331592 281.525897467529 
66669790.7072 414396897 83.4224838178167 218.050275366916 217.743543812509 317.347760957299 
66669814.9632 415217074 81.8285809363366 221.024307257576 213.446783101956 343.338350104859 
66669839.7696 416037651 79.5864386255601 211.685153253943 210.489923869234 281.590187335883 
66669864.8576 416859188 83.4390484575797 217.86056918774 217.695775488879 317.204518619037 
66669889.8944 417679813 81.840117024743 221.031319742799 213.416927899687 342.998854484254 
66669915.264 418501350 79.5646975358712 211.682569706756 210.571528088769 281.502211726557 
66669940.0448 419321991 83.4375694718866 217.8974770047 217.786535303777 317.097368838447 
66669965.9136 420143608 81.8583085487684 221.013234912488 213.449967656864 343.067655922316 
66669990.4768 420964089 79.6197158036554 211.692903895505 210.521769418321 281.61612886171 
66670015.3216 421785674 83.4454080960601 217.910763818806 217.852216748768 316.950742822903 
66670040.2432 422606331 81.8513573160107 220.958980421556 213.455142558591 342.692067744039 
66670065.8432 423426956 79.5950167425802 211.749741933624 210.604567845947 281.494880425779 
66670090.7264 424248493 83.3892066397214 218.164320521323 217.66592028661 316.918597888726 
66670115.392 425069102 81.8577169544912 221.394861739858 213.286759217794 342.774403891229 
66670140.5952 425890719 79.5936856554564 211.816545082322 210.595810319948 281.618948592778 
66670165.4272 426711280 83.4492534588622 218.367682592774 217.837886251679 317.174065523501 
66670191.168 427532753 81.8287288349059 221.380467691243 213.272030651341 342.869710801332 
66670215.5136 428353458 79.5828890598966 211.856405524639 210.62924814649 281.57890841161 
66670240.6528 429174995 83.4121309179648 218.121138375479 217.721251928148 317.087217806602 
66670265.6512 429995572 81.8359758648022 221.146472131715 213.335721749515 342.549953298204 
66670290.8928 430816149 79.5790436970945 211.751956402641 210.577499129223 281.673087429286 
66670316.544 431637318 83.3926083068156 217.81332718203 217.636463153705 317.054508926211 
66670341.8752 432459831 81.8358279662329 221.099599204175 213.413345275414 342.670073841707 
66670366.464 433280408 79.6092150052342 211.737931432196 210.52495397323 281.510670919761 
66670391.36 434102489 83.41316620795 217.908918427958 217.625317211524 317.034770808734 
66670416.5888 434922970 81.8410044161588 221.095908422479 213.361994327512 343.11164372698 
66670442.3424 436530011 79.5978268153972 211.712095960324 210.557595661044 281.654477204237 
66670466.368 437351260 83.4383089647331 217.952469651971 217.679056575608 317.025747669316 
66670491.8528 438172189 81.8241439792572 221.108457080246 213.399014778325 342.360467370425 
66670516.5184 438993822 79.6243006593041 211.735716963179 210.558789869135 281.702976578609 
66670541.7856 439814431 83.4207090349849 217.901536864566 217.699756182515 316.598840385598 
66670566.5664 440635968 81.8362716619408 221.153115538768 213.42170473205 342.067779285551 
66670591.9104 441456577 79.6028553667538 211.780006343531 210.618102204309 281.479653878011 
66670616.832 442278194 83.4283997605892 217.929586805455 217.743145743146 316.166857585958 
66670642.112 443098707 81.8179322393461 220.994781004008 213.445190824501 341.3622825723 
66670666.8544 443920804 79.5919108726247 211.778530030853 210.55600338359 281.608797560933 
66670692.1728 444740917 83.4106519322717 217.921098007555 217.784544956959 316.635496889484 
66670717.0048 445561494 81.8148263693905 220.961563968744 213.348858038513 342.507657332182 
66670742.8608 446383031 79.5735714500299 211.657472391223 210.514604169777 281.604285991224 
66670767.36 447204104 83.4489576617236 217.922574320233 217.714882818331 316.327018310629 
66670792.3328 448025305 81.7938247725482 220.966361984949 213.372344130965 341.410218000458 
66670817.152 448845802 79.6013763810607 211.723537383582 210.550430412499 281.644890118605 
66670842.4704 449667435 83.4053275837765 218.015582018973 217.718465442603 315.679608057382 
66670867.136 450488060 81.8482514460552 221.349834203166 213.429666119321 341.668505366301 
66670893.2992 451308525 79.596791525412 211.704714396932 210.549236204409 281.503903565197 
66670917.76 452130174 83.4638954172242 218.236290764395 217.726028760512 316.348448266747 
66670942.9504 452950799 81.7815491912952 221.459819497708 213.410160720506 341.521315404543 
66670967.488 453772336 79.5652891301484 211.689582191978 210.472408817236 281.529281144811 
66670992.9344 454592897 83.4482181688771 218.455892275309 217.765437627507 316.466313025395 
66671017.664 455414530 81.8312431105842 221.406672241285 213.330944917152 342.073418747687 
66671042.944 456234675 79.5998973953675 211.725751852599 210.560382146589 281.45765997568 
66671067.8528 457055156 83.3960099739098 218.252161125688 217.6714932577 315.451773787075 
66671092.9536 457876853 81.8299120234604 221.462403044895 213.336915957606 341.026170628976 
66671117.8624 458697350 79.565584927287 211.778160952683 210.596606458675 281.486421232575 
66671143.04 459518951 83.4326888190993 218.330036619475 217.709309847241 315.641259714855 
66671167.9744 460339544 81.8334615891239 221.446163605432 213.422102801413 340.725023350898 
66671193.7792 461161177 79.5800789870797 211.659317782071 210.449718863512 281.551275047142 
66671218.3168 461981754 83.4227796149553 218.300879444076 217.6714932577 316.122305835081 
66671243.2128 462803339 81.854315287397 221.506323347078 213.348858038513 341.632976754842 
