72465256.8704 
72465278.6816 
72465310.7712 
72465343.1168 
72465374.72 
72465406.976 
72465438.7456 
72465470.9888 
72465502.7072 
72465551.2192 
72465582.7584 
72465614.976 
72465646.7328 
72465679.0144 
72465710.72 
72465743.0528 
72465774.7584 
72465807.68 
72465838.7968 
72465870.7584 
72465919.04 
72465950.8224 
72465982.8352 
72466015.0528 
72466046.7968 
72466078.848 
72466111.2064 
72466142.8608 
72466174.7968 
72466207.104 
72466254.8224 
72466286.8096 
72466319.0784 
72466350.9248 
72466382.8224 
72466415.0912 
72466446.8224 
72466478.8608 
72466511.0784 
72466542.8608 
72466574.8352 
72466623.6416 
72466654.8608 
72466686.8608 
72466719.1168 
72466750.9376 
72466782.8736 
72466815.168 
72466846.8736 
72466878.9504 
72466911.1296 
72466942.8736 
72466990.8736 
72467023.168 
72467054.8992 
72467086.9376 
72467119.1936 
72467150.9888 
72467183.0144 
72467215.2192 
72467246.9632 
72467278.9632 
72467311.168 
72467358.9504 
72467390.9888 
72467423.808 
72467455.0016 
72467486.976 
72467519.168 
72467551.1168 
72467583.1936 
72467614.976 
72467646.9888 
72467678.976 
72467726.976 
72467759.2192 
72467790.976 
72467823.0144 
72467855.0016 
72467887.2192 
72467919.04 
72467951.0656 
72467983.2064 
72468015.0528 
72468047.2064 
72468095.0272 
72468127.0656 
72468159.0784 
72468191.0656 
72468223.2576 
72468255.0784 
72468287.0656 
72468319.1168 
72468351.3216 
72468383.1936 
72468415.0656 
72468463.2576 
72468495.1424 
72468527.1168 
72468559.296 
72468591.1168 
72468623.3216 
72468655.2448 
72468687.1424 
72468719.1936 
72468751.2192 
72468799.3472 
72468831.1424 
72468863.1808 
72468895.1296 
72468927.4112 
72468959.2576 
72468991.1936 
72469023.3856 
72469055.1552 
72469087.4624 
72469119.1936 
72469167.1552 
72469199.2448 
72469231.1936 
72469263.4112 
72469295.2576 
72469327.2192 
72469359.4624 
72469391.1808 
72469423.2832 
72469455.4752 
72469487.168 
72469535.4368 
72469567.232 
72469599.232 
72469631.2704 
72469663.232 
72469695.424 
72469727.2704 
72469759.2704 
72469791.3088 
72469823.5008 
72469855.2832 
72469903.232 
72469935.5392 
72469967.2832 
72469999.4752 
72470031.2832 
72470063.296 
72470095.2832 
72470127.3856 
72470159.5136 
72470191.2832 
72470223.296 
72470271.4752 
72470303.3344 
72470335.4112 
72470367.5264 
72470399.3344 
72470431.5264 
72470463.36 
72470495.3728 
72470527.3728 
72470559.3728 
72470591.5264 
72470639.36 
72470671.3856 
72470703.3728 
72470735.5648 
72470767.3728 
72470799.3856 
72470831.5776 
72470863.3984 
72470895.5776 
72470927.3984 
72470959.3984 
72471007.3856 
72471039.4112 
72471071.616 
72471103.424 
72471135.5136 
72471167.616 
72471199.5392 
72471231.488 
72471263.616 
72471295.4368 
72471343.6416 
72471375.424 
