55841505.728 2194688389 81.7084872980549 209.118130918642 213.600835945664 287.370072079375 
55841528.896 2195509974 79.792313434043 188.323771341674 210.45170921033 281.03357242303 
55841553.7792 2196331063 84.2962685653145 201.114628695191 217.721251928148 281.937578203479 
55841578.9056 2197152664 81.7183965021988 209.17674707956 213.654177240384 287.414059884039 
55841603.4432 2197972809 79.8066595952663 188.365429367987 210.509031198686 280.943341028849 
55841628.5056 2198794378 84.2739358813484 201.187253749914 217.728417176693 281.961827890665 
55841653.9648 2199614923 81.6970991082178 209.298403262598 213.659750211474 287.512750471424 
55841679.168 2200435452 79.8354998162823 188.420727633004 210.573120366224 281.123803817211 
55841703.6416 2201257149 84.3125374079389 201.327711343057 217.907548390307 282.034576952223 
55841728.768 2202077662 81.6905915711681 209.27222875049 213.635866049659 287.483989214529 
55841754.3808 2202899279 79.7827000270377 188.367641298588 210.459272528238 280.906684524963 
55841779.2768 2203719808 84.2899089268341 201.014723163061 217.63487087625 281.981002061928 
55841804.3264 2204541473 81.7561106373735 209.166793391857 213.683236303926 287.496959977442 
55841829.2992 2205362050 79.7985251739541 188.345521992581 210.477981788327 280.841266764182 
55841854.4512 2206183571 84.316382770741 201.016935093661 217.724436483057 282.07292529475 
55841879.5392 2207004212 81.7339258519766 209.177115734661 213.656963725929 287.381914949862 
55841904.6528 2207824789 79.8297317720791 188.431418630907 210.517788724685 280.892021923409 
55841930.3168 2208645942 84.2822182012299 200.98043823875 217.684231477335 281.841143400948 
55841954.0736 2209466935 81.7160301250898 209.098960853437 213.602030153754 287.306910103449 
55841979.6608 2210288568 79.7685017643837 188.337780235478 210.486341244962 280.938265512927 
55842004.48 2211109129 84.3039592909188 201.172507545909 217.805642633229 281.973670761151 
55842029.2736 2211930730 81.6905915711681 209.24052441188 213.503707020948 287.352589746753 
55842054.4128 2212751259 79.8603467759267 188.492246722426 210.515798377867 281.02116560633 
55842080.064 2213572860 84.3501036445443 201.172138890809 217.806438771956 282.004123856687 
55842104.96 2215179837 81.7083393994856 209.410843068132 213.586107379211 287.344130553548 
55842129.7024 2216000046 79.8252948149997 188.421464943204 210.513409961686 280.933189997004 
55842154.6752 2216821647 84.2814787083833 201.048639432271 217.767029904961 281.941525826974 
55842179.712 2217642144 81.7173612122136 209.442916061842 213.572971090212 287.211039247132 
55842204.8384 2218463809 79.8458527161341 188.410405290201 210.507836990596 281.082635743616 
55842230.5792 2219284322 84.3058819723199 201.185041819313 217.819973130318 281.818585552403 
55842255.8336 2220105971 81.7286015034814 209.47093384945 213.610787679753 287.319880866362 
55842280.128 2220926516 79.8090259723753 188.37575171079 210.546449718864 280.960823361472 
