57887085.8496 673702795 644.744558543487 712.658962090541 661.240182347449 479.767687953734 
57887107.8144 674523324 678.416060082934 706.853029076187 702.872228630014 456.4006398425 
57887132.3904 675344957 647.206535086939 714.173102686787 663.797440544845 515.287149829785 
57887157.6448 676165550 644.814607841392 712.524225248436 661.14175866425 479.69746934088 
57887182.5664 676987055 678.270266422253 706.683430253957 703.062045733326 456.525983347689 
57887207.8336 677807744 647.262916229155 714.162738314317 663.734168177075 515.158525081006 
57887232.704 678627745 644.723486803467 712.601486934118 661.214990571392 479.75784422296 
57887257.5616 679449362 678.379611667764 706.846433566434 703.00814704967 456.437389770723 
57887282.7008 680269971 647.031696595419 714.076996687523 663.732410611303 514.962962962963 
57887308.032 681091444 644.656285037997 712.630695620169 661.227293531792 479.951437594848 
57887333.1712 681912117 678.365943512075 706.940655134339 703.05911645704 456.417702309175 
57887358.0288 682733734 647.200270515581 714.133529628267 663.754087255817 514.988556662975 
57887382.9632 683554279 644.59420883091 712.506323150534 661.062668204537 480.10959353595 
57887407.9232 684374888 678.557867198206 706.897313213103 703.013419746984 456.319265001435 
57887433.3952 685196009 647.119970100909 714.293706293706 663.687299756504 514.76740084492 
57887458.0352 686017082 644.794675114346 712.506323150534 661.326888925505 480.127968500062 
57887483.136 686838651 678.310701382833 706.771056312109 702.928470734699 456.411139821992 
57887508.9536 687659228 647.334674046522 714.288995215311 663.968510279929 515.082400229687 
57887533.4016 688480797 644.818024880315 712.807832167832 661.102506362022 479.812969115295 
57887558.3104 689301374 678.212746267063 706.860566801619 703.291700994123 456.644108116976 
57887583.3472 690123007 647.278292904305 714.123165255797 663.643946467476 515.161806324597 
57887608.6656 690943440 644.668244674225 712.628811188811 661.214990571392 479.955375087158 
57887633.7408 691764129 678.394418836427 706.821935958778 703.153439153439 456.436733522005 
57887658.5216 692585730 647.270889319974 714.004446080236 663.744127716446 515.264181124646 
57887684.0576 693406275 644.754809660254 712.635406698565 661.226121821278 480.062343628235 
57887708.7104 694227924 678.374486109381 707.042414427678 703.162812837553 456.598826955416 
57887734.0672 695048469 647.182615814483 714.202311372838 663.947419490672 515.410524588819 
57887758.7712 695870070 644.79980067273 712.702304011778 661.21733399242 479.972437553833 
57887783.9104 696690679 678.423463667266 706.946308428414 702.930228300471 456.530577088717 
57887809.472 697512296 647.274875865383 714.105263157895 663.918126727815 515.298306057996 
57887834.5344 698332889 644.787841036502 712.855885167464 661.216162281906 480.070874861573 
57887859.072 699153370 678.288490629839 706.812513801988 703.039783233555 456.369139904024 
57887884.1984 699974971 647.236149424265 714.251306588149 663.964409293129 515.221524957959 
57887910.0032 700797052 644.710388154265 712.461096797939 661.335090899105 480.337311841188 
57887934.4896 701617565 678.282795564968 706.694736842105 702.914410208528 456.417702309175 
57887959.3344 702439758 647.253804125363 714.211733529628 663.690814888047 515.128993888684 
57887984.4992 703260303 644.833401555465 712.710783952889 661.040991560023 480.156843443665 
57888009.664 704868352 678.278809019559 706.724887743835 703.04271250984 456.323858742463 
57888034.8672 705689329 647.178059762587 714.108089804932 663.958550740558 515.384930888807 
57888059.9296 706510946 644.630087739593 712.802178873758 661.217919847678 480.011812476929 
57888084.9024 707331555 678.416629589422 707.002841369157 703.015763168012 456.416389811739 
57888109.8752 708152084 647.203687554504 714.034596981965 663.679097782904 515.137525122021 
